plat_no,slot_number,reg_date
D283532GMJ,616,2020-07-14 11:36:13
V160713KCH,996,2020-07-23 21:23:56
E471744SXF,692,2020-03-08 18:21:56
F645551GCY,372,2020-07-19 05:38:32
C318611LTK,998,2020-11-29 16:04:00
M828327HAT,488,2020-10-30 17:34:50
P618252OWX,769,2020-07-14 17:18:11
D485352PCY,195,2020-09-18 08:51:35
K597561COR,993,2020-01-16 11:16:29
E221458HAS,304,2020-10-13 14:15:41
Q758394TMH,183,2020-01-25 22:35:34
A489467RTX,139,2020-09-22 04:53:07
T816747CSG,39,2020-12-12 19:30:11
E174929ZHP,134,2020-10-16 15:46:49
Z585096PBR,307,2020-07-26 06:43:34
X281195TKW,161,2020-05-16 04:39:06
W815612ZPJ,930,2020-06-21 06:36:59
E634226HUD,435,2020-08-03 08:27:55
E432753KYB,212,2020-10-02 23:06:24
Q621338PIU,230,2020-02-10 01:35:09
A737790KMR,210,2020-11-23 13:00:52
D855388ZXA,871,2020-11-24 09:56:48
C168453PCK,549,2020-11-30 14:02:44
N773818KIT,96,2020-08-19 21:37:15
B816592KVZ,71,2020-07-27 13:16:41
V248674NKK,427,2020-11-10 00:15:58
A709200GVO,922,2020-09-03 05:25:09
F811560XFI,510,2020-09-06 13:59:40
J785364GXH,946,2020-07-05 01:02:58
W380180YUA,648,2020-11-09 13:53:53
M883868OTS,411,2020-09-09 16:08:52
R735424CHW,351,2020-04-08 19:41:14
L285012FOG,973,2020-05-21 02:08:01
N737562YGU,376,2020-01-19 03:57:13
G323157PZS,757,2020-08-28 03:07:42
X811035OWU,992,2020-05-01 22:58:45
X218837PLK,862,2020-05-15 19:57:59
N839289SGL,957,2020-04-25 18:50:13
L947764DTQ,133,2020-01-28 10:12:32
H260726IMR,28,2020-03-03 20:16:29
T332802RGJ,25,2020-08-12 20:21:01
N401788AUP,376,2020-05-11 17:12:45
X442363TPP,138,2020-02-16 15:40:17
P220334NBC,856,2020-01-15 00:24:23
H513883FEC,213,2020-03-28 01:18:42
Z181713SAI,219,2020-08-04 03:48:11
W273048OWB,588,2020-07-20 13:12:40
P847892LHY,554,2020-06-02 20:12:17
G350808VZG,620,2020-01-27 15:11:29
Q826857ZXT,323,2020-11-14 12:57:22
D986201BLD,619,2020-03-06 01:06:44
E118335DAV,455,2020-01-21 20:12:35
E626336NTQ,865,2020-10-09 07:54:40
Q677893BCD,531,2020-10-06 18:13:45
M413748POU,112,2020-01-26 12:00:48
G387102UAU,436,2020-08-29 19:55:14
V167236CFZ,271,2020-09-22 20:34:24
J261368QRO,547,2020-01-29 11:50:51
D793720ULJ,10,2020-10-30 14:48:27
P738041ZHD,41,2020-06-23 05:24:16
I380264BRJ,481,2020-04-04 23:55:02
G663703QYI,199,2020-02-04 22:39:12
N580882TCH,149,2020-12-04 09:32:28
K651056YKO,687,2020-02-27 22:49:25
W519661PDB,972,2020-06-06 19:17:58
Y363210FQA,424,2020-06-23 01:47:51
U355719KVL,608,2020-12-11 21:11:04
I613535NWE,902,2020-04-13 10:03:27
T144609IVM,969,2020-10-26 18:18:15
V106030DGQ,144,2020-09-04 20:12:14
W104940HUH,78,2020-04-18 06:42:27
U452677ZYU,776,2020-08-19 15:29:54
I867284QQG,223,2020-06-25 18:45:49
P659082STB,346,2020-04-05 07:54:08
H616160MGB,279,2020-06-29 03:49:15
D952354VAS,190,2020-05-27 08:45:06
C128016ERB,840,2020-12-15 00:10:05
Q375382DAN,121,2020-02-22 20:40:36
S404214ISV,410,2020-02-24 12:32:38
W425708YIX,910,2020-10-14 23:38:51
S957967MQV,619,2020-03-30 20:24:23
D372259KLH,1000,2020-04-29 03:57:53
U320410NZE,181,2020-10-06 19:57:58
J207399GZG,592,2020-11-01 06:10:35
N808089BTJ,955,2020-07-31 18:05:25
V993704JKL,972,2020-02-22 10:52:14
H832370EGV,768,2020-01-26 18:11:37
Q525969QPG,212,2020-07-24 20:46:38
P364920NPJ,2,2020-12-25 04:33:33
W258987KHU,504,2020-09-05 20:46:04
Z889048KOK,251,2020-07-26 13:11:01
Q241911MWV,610,2020-06-09 20:08:11
H162281IXK,457,2020-01-19 19:51:03
B562587SQW,430,2020-11-07 15:37:07
P352729OGX,319,2020-12-14 14:11:18
X821842QRO,632,2020-02-29 03:31:38
T863911XDB,133,2020-09-10 01:36:50
W137191WXH,685,2020-02-21 08:30:06
Y101888XKH,493,2020-11-16 00:32:03
T580890FCI,824,2020-01-20 19:15:53
J963508ATA,760,2020-04-28 18:25:23
L297846VDN,101,2020-02-17 21:44:42
J789769QCB,177,2020-01-07 14:03:18
V228967YKG,331,2020-09-11 23:09:51
A334768NEW,360,2020-03-17 09:37:04
B245853OKO,999,2020-03-01 17:55:54
R597080CKG,113,2020-06-24 03:32:57
J417137VIY,549,2020-06-01 05:41:39
B174717ZJZ,658,2020-08-18 02:33:39
O299738UTV,701,2020-03-30 23:48:27
E485752LQD,477,2020-09-03 11:31:43
S696333BWX,725,2020-12-07 19:37:38
I796987FMS,153,2020-06-24 23:49:20
A681273XMW,78,2020-09-04 00:42:50
M147749ZPK,878,2020-05-29 19:40:24
L987025HPR,468,2020-03-08 09:10:33
G529967OWM,432,2020-03-07 20:41:10
U307389HNF,660,2020-11-14 09:22:11
Z319626JTZ,981,2020-10-09 06:22:08
V530833QLV,453,2020-11-17 08:02:02
Y503804KJI,789,2020-08-24 19:55:02
G590583PCJ,986,2020-09-29 01:29:12
M807215SUF,910,2020-08-07 05:51:55
M799615ULD,968,2020-01-09 10:17:11
F833245OCZ,843,2020-03-15 14:30:17
L990389AUG,279,2020-05-11 04:43:00
L709418MSC,89,2020-02-16 04:38:50
J211271XFG,542,2020-08-17 00:56:48
A616876ZZC,333,2020-07-11 13:48:00
B630321QSC,745,2020-03-07 14:33:42
E624547FJP,202,2020-08-12 19:12:05
W472285DKI,183,2020-04-13 11:08:45
K364257AQC,391,2020-10-15 06:13:52
K609335HSJ,503,2020-10-25 06:22:15
U357602FSE,226,2020-05-16 22:32:42
G765228ESP,774,2020-10-23 19:39:07
G919341VHJ,270,2020-05-10 07:45:51
I215535WSY,437,2020-08-23 03:28:11
T585478KPY,668,2020-11-04 05:07:59
N365304RDT,365,2020-12-14 09:02:15
S570530CVW,451,2020-06-03 14:06:59
F105837KPL,267,2020-12-27 08:17:39
C590353HCK,785,2020-06-27 08:17:53
A360794AVU,608,2020-04-25 15:18:13
R732809STP,33,2020-01-10 20:02:36
T380245ETU,694,2020-02-01 23:48:27
J506414LRG,834,2020-01-14 23:20:03
Z540824UEK,559,2020-10-08 03:08:06
F817776LKU,139,2020-07-12 19:03:45
T326595YSQ,955,2020-05-09 12:38:28
B132857TSD,312,2020-01-23 05:25:03
P908536BHR,933,2020-12-24 19:07:46
K215390STF,764,2020-03-26 11:53:29
T316330THW,47,2020-05-02 04:35:55
M662670EUU,543,2020-12-28 14:07:34
S762671UQV,946,2020-07-28 16:49:21
Y431674XLE,186,2020-03-01 07:31:19
J206143SIZ,931,2020-11-22 02:03:28
Q708116TUP,619,2020-06-22 09:15:49
O933075FCN,484,2020-02-20 14:34:47
A934132UMW,507,2020-11-24 16:14:45
C539821XVH,625,2020-06-19 04:15:11
Q530166RQT,167,2020-02-09 05:32:44
S344124MOC,511,2020-02-03 09:23:59
E448455XCJ,370,2020-07-09 11:20:49
P691768DWQ,780,2020-08-02 12:45:14
I912833HZD,663,2020-05-23 04:48:11
K726874ABV,385,2020-03-07 16:13:01
V640115DPA,149,2020-12-27 10:57:26
M152019JQI,645,2020-10-28 08:34:46
M436901DVD,25,2020-07-13 13:42:16
I424602YGP,808,2020-08-14 14:50:17
I292934FVJ,805,2020-10-22 00:44:36
U624513BQI,540,2020-03-17 01:01:40
V651307OSK,735,2020-09-10 05:57:33
T260539ZFO,63,2020-07-10 20:13:14
M165403OFY,802,2020-06-27 04:30:44
J493261ZVS,797,2020-11-10 20:15:03
Y978453JXH,632,2020-04-03 11:02:50
D353454DYH,782,2020-11-29 01:39:58
Z447838ZKF,67,2020-04-02 08:32:31
F682623WNX,916,2020-05-01 23:47:49
H534727ORX,913,2020-06-04 06:12:46
N531456EPQ,47,2020-05-14 15:14:01
E467488INC,922,2020-12-10 00:53:19
R294172HBO,379,2020-03-04 12:47:09
J439762JKP,949,2020-11-27 15:12:04
Y496964ECP,512,2020-10-09 22:37:21
Y619135SKK,763,2020-04-16 13:56:46
C530778FPH,876,2020-01-06 19:20:22
I746962OIX,291,2020-03-30 09:45:42
O694752DTP,806,2020-01-25 13:28:11
M292248XTC,261,2020-12-09 01:44:17
V701922ELI,865,2020-12-19 20:29:21
D151936HTS,55,2020-05-03 07:48:31
I158888YER,910,2020-07-13 03:38:20
L940912YSK,116,2020-04-10 13:15:09
E681509GIH,10,2020-03-08 19:22:00
L739861ERU,907,2020-07-06 06:11:47
F413321VJM,929,2020-05-17 21:47:23
L995491AFY,669,2020-12-28 02:44:13
Z120854TKL,729,2020-01-29 01:45:16
S860155CGA,240,2020-09-13 00:39:33
J733881XOL,441,2020-07-28 03:50:13
T326488HNS,863,2020-01-22 23:33:03
N686695LFZ,329,2020-02-09 15:42:48
K863807LAI,973,2020-10-29 17:45:11
H901414BEH,268,2020-06-23 13:35:59
U589840SRW,852,2020-01-05 19:30:44
Z575085LFV,411,2020-06-07 05:55:18
W890366CNN,296,2020-10-19 12:11:09
Y648997UJF,386,2020-06-13 08:40:59
I224253UBF,398,2020-04-26 16:55:40
G140510IWI,841,2020-10-13 17:14:06
U173601ZFL,583,2020-09-13 21:02:31
C886349DKD,241,2020-03-24 15:37:38
X260350KCF,541,2020-12-08 11:31:52
I789171NEE,23,2020-11-04 19:38:45
X225266MEL,376,2020-04-10 15:20:44
G738222DLI,562,2020-02-16 02:22:30
G744215SKG,921,2020-11-19 08:16:50
C951948HIG,541,2020-10-24 14:08:43
W584181AXV,488,2020-12-07 05:36:40
J361875VRG,466,2020-08-03 12:45:51
Q806178MPU,389,2020-02-29 06:45:28
A575935XZO,4,2020-01-06 00:44:25
W298127HVA,354,2020-05-02 04:44:03
D692867RPW,992,2020-05-16 16:35:44
J144397UUK,313,2020-08-18 02:02:35
Q426558SCQ,668,2020-08-30 04:55:36
M450656TVW,89,2020-04-29 17:54:44
J332782YVY,582,2020-07-24 23:02:10
D467108RCZ,718,2020-07-03 22:45:19
E178539BGV,512,2020-02-24 22:01:35
O710432GWY,131,2020-08-28 03:29:08
Q414006CJX,31,2020-08-18 06:05:27
S625973JRS,897,2020-12-12 18:02:16
U820425YVJ,427,2020-12-24 05:00:05
J111796QHJ,619,2020-04-04 10:56:06
C448534XLC,656,2020-03-10 01:22:18
V535190UQM,940,2020-07-14 21:34:44
I339708MDZ,746,2020-04-12 04:50:36
S108256QWX,15,2020-01-20 16:02:47
M893630YQQ,5,2020-02-17 02:27:07
V153212MQO,878,2020-04-12 18:01:17
S846113VBO,263,2020-02-16 13:57:35
B964545BPT,222,2020-05-09 12:40:55
S513223CQS,680,2020-10-26 17:26:14
U801511MYH,349,2020-10-25 08:08:30
P825410EGO,64,2020-07-06 08:00:09
C736542NUB,629,2020-01-23 22:44:12
M139297ZQN,1,2020-04-22 00:35:41
L114562HQI,411,2020-04-15 11:10:28
V943588NFJ,753,2020-12-09 21:08:07
K585159KYG,301,2020-04-26 21:35:13
T668615XDA,101,2020-06-30 19:40:43
C591897CCO,7,2020-10-23 15:44:19
K572534GWI,561,2020-02-28 22:17:04
Y107399CGK,33,2020-10-31 18:01:36
I190290LKL,268,2020-05-16 16:59:24
Z125300MFG,649,2020-07-25 06:20:51
L643138WVR,750,2020-07-28 06:36:03
W384480AEH,293,2020-02-17 02:32:17
I810693HKC,266,2020-10-20 08:27:04
G765828PRF,339,2020-06-22 00:21:33
M317329NTM,919,2020-03-27 21:24:59
H261695XLM,619,2020-11-30 07:13:50
V850680TYK,915,2020-07-24 15:09:03
S799223OYP,573,2020-12-04 08:29:50
F927854AUJ,905,2020-09-18 02:45:29
P575261WPA,988,2020-09-22 17:51:05
Z339222AOW,406,2020-12-30 03:13:51
Y487246OYG,170,2020-07-21 08:56:17
B578252JYH,525,2020-10-15 01:17:47
X474678CEK,800,2020-09-05 15:17:03
W923469RYD,181,2020-01-09 20:16:53
R479692UUM,65,2020-07-15 19:47:30
X840490KIY,871,2020-04-16 18:13:29
V515300XRY,487,2020-01-15 03:41:04
D493390PPI,381,2020-11-10 09:55:09
Y960650HTH,116,2020-03-12 15:09:13
D505417JTU,729,2020-11-18 15:05:31
S804102HGE,231,2020-08-15 13:48:34
Q958639BGS,517,2020-02-25 09:50:06
A806876BJW,577,2020-04-11 01:48:16
K429653CHL,945,2020-01-31 21:02:00
I765460CKB,176,2020-06-24 22:56:31
I673213EJU,449,2020-02-21 15:50:40
W382727PRV,581,2020-11-09 01:18:26
I884773KWJ,600,2020-06-24 03:35:47
F240918IAP,356,2020-07-09 08:41:38
I824577YMT,832,2020-11-16 04:39:43
E805112DEN,789,2020-05-28 18:21:34
C239230JVI,491,2020-11-21 23:02:19
L115797IWW,636,2020-01-01 20:02:29
M455234EST,978,2020-01-23 03:39:12
U487909PGZ,434,2020-07-31 17:51:37
D553842IZN,17,2020-01-03 04:02:56
E237899MMN,587,2020-02-10 05:12:21
I321334KKS,410,2020-03-06 01:46:36
P392550HBV,420,2020-06-12 07:49:53
O710710UUK,266,2020-07-14 11:43:18
F921300ZKE,855,2020-03-29 02:51:58
B839282YCT,179,2020-08-10 09:53:13
M485278RWZ,319,2020-02-11 02:08:01
V310763CQU,376,2020-09-02 10:08:22
G404007MWW,998,2020-12-22 09:06:52
Q892865HNM,448,2020-07-31 21:57:24
T277633GKT,17,2020-03-21 14:59:08
L572240ADZ,697,2020-10-13 06:08:34
C462696REX,378,2020-09-15 08:32:16
K662078SZE,576,2020-01-26 13:20:48
F276729QZM,19,2020-12-10 04:27:45
L457699JRJ,478,2020-04-08 18:46:17
Q327988PIB,373,2020-05-05 08:18:49
X268247TUG,566,2020-01-30 03:06:54
B483105IFO,658,2020-09-01 23:32:51
V949515QFP,190,2020-06-25 04:53:59
J969718ILK,609,2020-07-16 07:24:30
O500286DBN,500,2020-01-26 13:34:12
I107133KDM,116,2020-09-16 02:51:10
R696712FYT,553,2020-04-20 13:04:50
B533850QJQ,555,2020-09-22 12:10:50
O322350GEB,524,2020-01-19 03:53:37
F166603VYP,690,2020-12-08 13:36:10
D917473LFB,916,2020-01-13 08:08:14
I365748WZS,634,2020-07-17 01:13:58
R684882GRN,958,2020-01-08 00:53:26
X918416JOX,400,2020-10-19 16:59:13
T734632QTJ,795,2020-11-27 20:48:52
M742898KDQ,506,2020-04-03 21:40:54
B309718XHG,507,2020-12-06 19:13:59
J420023MUF,913,2020-01-18 22:36:27
Q640557ULG,54,2020-01-18 18:16:30
A944134ELJ,550,2020-05-12 06:54:14
Y720969XDZ,41,2020-05-18 04:02:14
T147719VXX,11,2020-01-27 14:14:34
T139095LRW,989,2020-02-28 07:33:18
V124311QYR,232,2020-11-24 05:57:16
Q862134YKU,615,2020-04-26 09:10:49
L693782BTL,774,2020-01-27 14:11:55
D111346JZQ,356,2020-01-14 07:00:33
U667202QAY,922,2020-12-15 00:34:54
C794602IJN,999,2020-05-13 14:44:02
S460945BTG,189,2020-04-01 03:21:51
K127229JDV,141,2020-11-03 21:52:11
A667920EDE,483,2020-12-20 21:03:13
H182560LRL,704,2020-07-23 02:39:02
N209357VAJ,230,2020-03-19 11:50:02
Y961138QSE,493,2020-04-28 20:19:45
Y648261FVS,745,2020-09-25 17:20:01
O170072ZZK,302,2020-04-09 15:37:29
I761066LSZ,108,2020-09-27 05:00:03
S376076UGF,221,2020-03-25 07:25:02
H379818RUS,541,2020-04-16 12:11:51
Q409327AAA,876,2020-04-05 07:45:08
O377319UPB,365,2020-07-12 11:05:02
M774941FXF,745,2020-05-05 17:26:15
Q542942JUE,614,2020-03-28 06:01:40
I677961PVL,180,2020-02-29 23:17:58
R996364HHL,330,2020-02-05 10:22:11
U856181LUM,773,2020-04-18 11:50:02
T428457OSY,175,2020-09-30 10:57:14
C710374LRX,637,2020-12-08 23:23:28
J790347HFM,74,2020-09-23 18:24:40
K447607HIT,131,2020-06-08 00:51:51
B905832GTW,298,2020-09-06 13:25:26
R157928XDI,129,2020-11-16 21:30:02
C654876KEC,257,2020-04-01 11:15:06
M556883PCB,410,2020-10-19 05:08:04
D470192HRE,415,2020-12-21 06:25:36
K801852FCH,638,2020-04-01 20:32:55
R404422IFD,819,2020-05-10 09:14:22
H535193NYR,547,2020-01-13 07:42:34
Q292537QBL,39,2020-08-07 07:11:21
S304682IKD,684,2020-06-12 11:15:12
N463798ZMQ,379,2020-10-14 21:14:05
W749288AFO,814,2020-01-23 10:44:18
D544344YPF,584,2020-12-24 01:40:01
T179043UGA,791,2020-07-15 06:07:34
K565530WYV,287,2020-07-05 11:14:32
Y562632CBR,669,2020-08-04 15:44:33
E595483BUM,376,2020-10-09 04:14:14
Z470638PUU,70,2020-05-21 01:55:46
V188395NNA,243,2020-12-05 19:04:04
B500218CCL,572,2020-12-25 17:07:56
Q120714AOG,951,2020-07-25 11:32:41
Z970485UBU,511,2020-10-30 03:02:32
H773241QWE,43,2020-07-21 19:18:28
R597676EGL,554,2020-06-30 09:16:15
N557311KHH,154,2020-07-04 20:58:28
E827871KKZ,640,2020-07-09 04:41:22
T294901AYI,963,2020-05-08 14:50:37
T613370UNM,974,2020-04-08 08:56:05
E982332MXF,326,2020-10-25 21:13:27
N477034NIH,959,2020-02-12 13:04:25
N785716TDD,382,2020-09-01 00:00:19
M555218QJN,110,2020-10-24 12:45:28
G789264NSW,618,2020-06-06 03:03:21
M621024SJV,246,2020-05-24 04:08:47
Y855923DYQ,844,2020-10-28 13:14:51
T916973AXC,865,2020-07-25 21:10:49
U749921ODU,19,2020-02-19 00:39:04
J362117PIK,271,2020-09-22 07:09:19
Y694484TWK,535,2020-10-22 07:28:02
H690736IPY,69,2020-05-30 03:03:16
B783516IFA,753,2020-04-15 04:02:24
U517660QPD,447,2020-01-16 08:01:35
E780940AXG,947,2020-06-19 20:52:42
O603537TLM,547,2020-08-09 17:03:37
H575083DEI,415,2020-01-26 14:46:09
G236719UBK,116,2020-03-17 05:25:41
T844363EIR,796,2020-03-26 07:35:24
A409121ITG,923,2020-09-01 20:21:19
F954098MGE,1,2020-04-24 03:32:01
M513355WCN,42,2020-07-25 21:28:37
Y535801CDY,591,2020-06-18 16:10:26
J595451MTP,426,2020-06-27 02:36:38
M342218LTI,122,2020-02-03 00:29:19
R493102YKY,113,2020-03-03 01:17:44
N279358QBQ,476,2020-04-28 09:19:54
U153928CRG,576,2020-01-28 12:42:50
N442213OAU,805,2020-03-12 22:21:04
L826960ZJF,345,2020-04-29 15:28:54
F156870PIJ,966,2020-01-07 12:52:59
T407916KAV,856,2020-12-15 23:22:11
I566500URD,688,2020-11-01 04:47:37
N135782ULX,105,2020-01-20 15:11:24
Y545058TRC,703,2020-06-18 11:32:40
W297537TYH,834,2020-01-04 08:26:37
F252972NIZ,320,2020-05-25 18:10:58
N685097YNY,883,2020-01-31 04:12:47
R699376EBM,969,2020-06-07 12:35:12
I272023OHI,654,2020-12-15 09:12:48
P650596MHA,973,2020-02-25 14:35:45
X251545KFL,499,2020-12-11 16:02:37
N585561BZO,134,2020-05-28 04:29:22
T531289NVN,884,2020-10-14 18:59:05
A380646FYT,452,2020-09-09 01:01:51
R326794RJQ,10,2020-06-05 07:52:30
S444027OCM,2,2020-11-06 18:10:41
W611641MDI,786,2020-10-21 23:35:05
C434046UTZ,882,2020-01-31 10:28:58
X410242TYK,218,2020-03-31 11:53:24
D412012RKN,648,2020-04-21 15:07:55
M509835ZBZ,735,2020-04-18 03:01:38
G664671BYY,466,2020-09-27 16:44:05
V522712JED,841,2020-07-02 02:12:26
K557919AFO,773,2020-10-29 07:59:07
D531177FCS,322,2020-11-08 11:46:38
N928171BGK,544,2020-12-30 23:49:47
T435855NRM,338,2020-09-26 00:39:15
C456087BEV,766,2020-01-29 11:44:23
Q777205MAH,1,2020-04-24 01:49:25
X900790FDX,947,2020-02-13 05:32:19
P724986WPU,56,2020-11-08 12:01:44
F101717IMM,442,2020-11-05 11:11:12
S800717GOM,380,2020-10-08 21:50:47
R200973VNX,914,2020-02-25 15:39:24
B554386HVA,478,2020-04-01 12:55:53
E580464WWH,30,2020-12-06 21:15:37
C871174EXX,906,2020-02-20 03:37:21
X599002BKD,139,2020-05-24 06:30:46
W678151YRI,492,2020-09-05 15:14:36
S674748RXZ,191,2020-01-16 21:25:48
B143539XOH,715,2020-02-02 07:29:48
B375780DPH,32,2020-04-19 20:43:49
I427195RMK,792,2020-12-24 04:28:00
F808443AII,240,2020-03-27 12:08:14
V853809GNV,519,2020-09-11 21:34:41
G800179YPO,803,2020-11-16 09:05:32
C668501XBA,500,2020-04-26 08:50:18
W974748CAJ,546,2020-05-18 05:57:05
N298837TGA,764,2020-05-06 06:13:39
N780137VFV,851,2020-09-14 14:57:12
F867357AJD,716,2020-07-20 18:38:19
D896511HPI,805,2020-05-26 06:45:55
K707539EMQ,465,2020-04-04 02:20:57
N873517SOO,991,2020-08-09 14:36:03
L737547TDN,677,2020-05-30 06:34:01
P133034LJL,31,2020-05-10 02:40:31
N396525PAS,945,2020-12-10 04:53:52
T891281ECR,994,2020-09-19 05:21:42
Y607844PDO,338,2020-07-02 03:59:24
Q294172HFO,159,2020-09-15 12:36:47
V582396MBM,279,2020-09-25 01:24:01
N349593RUH,6,2020-08-09 03:52:10
Q814535XJG,612,2020-11-21 06:58:00
H242176WSJ,308,2020-01-26 02:29:57
U232065MWZ,101,2020-06-26 04:52:34
Y880399CDX,698,2020-04-18 08:42:13
F124465TQM,650,2020-10-31 02:37:49
A828312UNX,451,2020-05-18 00:18:05
D879278UXA,548,2020-09-30 13:41:18
A333489XVT,298,2020-01-18 07:32:36
F816164YCZ,358,2020-07-31 23:06:17
W484428IWL,863,2020-10-04 03:32:07
N848506GXE,291,2020-07-20 20:20:44
L685708KKZ,142,2020-09-08 19:18:55
P261967HWK,671,2020-08-03 12:35:21
S699338IPV,352,2020-03-17 05:29:57
Y478705SFP,956,2020-11-29 16:24:05
H922407JSP,58,2020-04-21 22:06:40
A166153ARC,518,2020-09-24 00:58:26
T402745GRP,619,2020-11-13 17:54:41
Q773000LUB,100,2020-10-07 09:46:58
M790207BQS,513,2020-08-27 16:48:49
V480590XJM,335,2020-05-31 09:17:38
J828019RCN,754,2020-08-23 14:03:53
Z219371KBS,601,2020-09-13 04:51:18
E167409ZPF,799,2020-02-20 23:03:24
N994323DFK,10,2020-10-12 14:07:02
R270676XNI,331,2020-09-17 14:21:03
V564404HIN,50,2020-02-04 11:30:47
B190776HTV,720,2020-01-30 06:50:42
Q302315MAN,38,2020-09-30 05:25:55
Z304471UWJ,68,2020-09-01 10:05:11
B619520OEF,840,2020-03-04 19:22:32
J816276ZCF,118,2020-03-16 19:21:42
Y413791ZNU,527,2020-12-03 23:07:32
C648864PYL,440,2020-04-20 13:57:14
L983032DRI,234,2020-10-31 18:34:51
N774084QBM,67,2020-06-03 18:00:14
V560667MWQ,232,2020-11-12 06:50:03
N872889FMI,693,2020-09-29 00:51:14
G283704LIJ,996,2020-04-17 18:26:18
E805611NBH,510,2020-04-15 11:03:55
C958211HVR,809,2020-05-26 11:11:14
Z356235SUR,463,2020-06-01 14:40:24
P420266IUN,362,2020-10-29 17:35:59
N288198UCF,56,2020-02-25 14:45:20
L560123ITS,318,2020-08-24 13:21:58
V708975TZC,535,2020-02-06 15:09:01
W613952YDF,968,2020-09-10 23:26:56
X140473ADK,521,2020-08-25 07:30:17
D532208TGU,917,2020-04-23 12:37:25
L198982CXG,160,2020-03-20 21:21:28
Z434366GWD,292,2020-06-18 10:28:20
F368323LCC,329,2020-01-11 18:22:39
Q882867WQU,542,2020-01-13 06:35:30
R263874SJC,792,2020-07-07 04:13:10
Q880698QAP,723,2020-11-19 00:37:00
Z441873RJD,705,2020-01-09 02:59:24
J665196DUC,852,2020-03-24 21:36:32
A182684EXB,229,2020-01-28 14:02:59
T748464ADJ,212,2020-10-16 16:17:55
U866614ADL,363,2020-09-25 00:19:07
N549214KQX,129,2020-07-30 16:33:19
L148615CEC,99,2020-01-21 05:51:04
F113941PEH,381,2020-01-24 19:27:20
A812298MID,631,2020-04-09 09:58:56
W240384KEA,779,2020-08-20 08:38:29
A201123TYB,767,2020-11-16 07:28:04
O823124UAY,764,2020-08-25 22:21:03
M757808PHQ,661,2020-12-25 23:39:45
R581431OVR,81,2020-08-24 03:39:31
M519927ABT,221,2020-09-11 18:18:51
J414446SDR,622,2020-09-19 03:00:12
X160397EIC,689,2020-02-18 13:32:44
D564902USV,971,2020-11-17 11:05:16
U173306ZLR,30,2020-03-09 14:31:07
Z543752AJE,131,2020-02-15 10:52:20
A428609AAP,39,2020-12-24 11:43:39
T481008BGH,228,2020-05-03 01:33:27
J267794CTO,598,2020-12-15 15:04:25
J308658IIC,548,2020-01-17 20:11:53
M123401MOW,841,2020-11-16 12:52:31
K873083BLK,42,2020-01-10 10:54:38
E643849OYM,208,2020-07-25 04:26:16
Z768565FEO,565,2020-03-13 11:19:26
R211369PMN,185,2020-12-16 19:59:35
T657167JFO,352,2020-05-06 00:16:44
C522544XZU,764,2020-03-25 17:56:48
G512454AAM,248,2020-04-18 06:19:06
S406244WVA,172,2020-07-16 09:04:21
Z759058CQK,124,2020-05-16 13:54:17
D345756XDB,496,2020-08-12 17:15:28
O237212NLR,925,2020-03-15 10:01:17
O974758XOS,495,2020-01-07 19:05:19
B840788UZK,297,2020-01-17 02:07:35
H651279CTA,587,2020-12-25 16:10:13
X808261FBG,470,2020-09-01 15:08:24
O376284IQE,698,2020-08-12 16:23:09
G778946YDD,842,2020-06-27 23:29:30
U376840EHL,825,2020-04-25 15:30:18
M196881DGV,854,2020-08-23 14:40:55
L342439VOQ,917,2020-02-26 15:38:31
M511298VYI,768,2020-01-30 12:31:52
J185262VAG,447,2020-01-29 20:53:36
K461914EBR,32,2020-07-10 10:58:02
U146266AVX,982,2020-11-06 23:34:52
B666516KAQ,279,2020-10-14 04:59:41
W297365IDD,562,2020-09-13 00:14:56
M471643RJG,102,2020-10-14 13:03:56
X482166AXZ,522,2020-04-08 05:18:45
A336376VJS,142,2020-12-07 19:59:51
M223075PVD,701,2020-08-14 01:27:13
V710956ROF,770,2020-09-28 23:40:42
Z274790NLL,5,2020-12-07 16:07:52
F914328QAV,973,2020-07-08 15:41:25
I111737XDS,304,2020-08-24 22:51:25
J316746ACQ,483,2020-01-25 06:55:11
N591359QDQ,15,2020-12-27 13:38:32
G635807SJO,787,2020-04-29 08:16:29
O786562XTN,662,2020-06-26 00:18:46
D306682IZD,444,2020-06-28 11:48:38
H944880AUB,246,2020-03-19 06:15:22
D381949XBE,401,2020-08-04 13:08:40
O368265GTC,140,2020-05-03 12:06:02
V845456KQI,353,2020-10-12 09:23:30
K751682FHO,952,2020-10-17 14:09:10
E705871GKA,652,2020-11-13 17:14:57
I839641NIH,808,2020-03-31 06:02:02
B293771KKA,804,2020-02-16 15:24:41
J430168GRA,506,2020-06-14 18:14:29
F738314MST,183,2020-03-05 04:01:02
E278543KZI,833,2020-05-21 05:35:51
N245275ZUX,940,2020-10-05 07:42:07
L841767HUC,982,2020-08-01 23:01:38
K355367OPI,782,2020-05-17 04:17:01
A239124NTU,447,2020-07-12 09:32:19
J746018XDF,205,2020-02-17 07:23:35
I297804SCO,25,2020-07-15 03:32:06
Q249767VDD,669,2020-12-07 11:40:13
X328366ESO,956,2020-01-21 10:12:23
M577261PFE,610,2020-04-19 05:36:56
