hst_id,plat_no,slot_number,reg_date
82757,E174089YJF,167,2020-03-18 02:09:32
82758,E852574OXO,591,2020-04-27 05:08:40
82759,X328209YJV,227,2020-07-14 03:49:02
82760,I944573FSH,575,2020-06-03 10:31:39
82761,M889551ESY,65,2020-10-01 00:08:07
82762,P433924YQZ,348,2020-10-03 23:31:51
82763,Z425243GMG,659,2020-01-30 23:54:30
82764,Q557665EZS,689,2020-01-26 06:29:13
82765,O588349BPO,750,2020-02-04 21:29:34
82766,C469746WLP,970,2020-08-07 08:08:22
82767,B412708YYD,149,2020-10-27 13:00:24
82768,E923963TPD,434,2020-04-01 06:35:23
82769,D312678PEM,60,2020-04-11 00:30:01
82770,C715488EPM,131,2020-09-29 23:37:02
82771,H582053NTK,452,2020-10-02 14:16:28
82772,Y778725KWS,476,2020-09-02 22:34:19
82773,J182872TQH,64,2020-04-24 06:15:59
82774,E246173CPB,880,2020-02-28 12:16:08
82775,G937594ICX,419,2020-12-08 01:59:24
82776,W863233MMW,953,2020-01-03 20:42:40
82777,U520931JDL,99,2020-01-05 20:14:56
82778,B600032NQN,223,2020-07-01 13:50:36
82779,M368730OHQ,736,2020-01-05 11:22:39
82780,D898872EVM,925,2020-02-25 22:08:51
82781,U474349MRG,486,2020-04-23 14:40:38
82782,X455099BQU,559,2020-09-22 18:37:25
82783,L732592IJV,821,2020-07-14 23:55:52
82784,P236097CKK,732,2020-03-11 05:17:55
82785,Z902054QLU,354,2020-08-31 07:24:29
82786,I974555KOL,165,2020-04-27 23:53:16
82787,J182503DTA,11,2020-01-02 12:24:31
82788,J666477SZV,781,2020-03-12 23:04:45
82789,V552278IZA,480,2020-10-13 02:10:02
82790,H709797RDW,401,2020-03-09 15:50:02
82791,O908890HNO,248,2020-02-15 03:54:54
82792,J724748QPX,2,2020-02-13 19:34:34
82793,F906631HHY,50,2020-10-22 00:27:03
82794,N849933NDC,755,2020-09-27 23:35:03
82795,O279847IIB,105,2020-03-26 18:02:51
82796,O484008VYE,407,2020-08-23 00:07:34
82797,F126340EUZ,961,2020-07-12 09:47:05
82798,Y109695NPL,960,2020-07-12 15:25:59
82799,A494179OAF,526,2020-09-03 15:12:29
82800,F766684RTF,192,2020-06-30 11:52:24
82801,B867987AEM,994,2020-06-20 03:33:54
82802,A374543KSK,233,2020-11-18 03:03:22
82803,N313987SJY,969,2020-03-30 03:08:00
82804,D345865PWR,504,2020-06-10 01:07:00
82805,B930862QBY,468,2020-04-07 15:20:40
82806,X733999SHX,116,2020-08-06 12:34:59
82807,R306813JDA,984,2020-09-11 08:45:58
82808,S867572FQA,151,2020-08-17 11:17:03
82809,H439392FWQ,842,2020-11-04 23:02:41
82810,F829803KYM,895,2020-02-26 21:58:01
82811,D110115YSF,163,2020-08-28 18:50:30
82812,Z481598COM,988,2020-07-20 18:33:06
82813,S581029YHF,126,2020-01-30 03:34:47
82814,O471013NSI,329,2020-12-31 07:33:39
82815,V327836UJL,724,2020-11-03 00:25:40
82816,J581717PHV,193,2020-05-16 01:09:50
82817,R908225NJY,775,2020-08-11 13:40:58
82818,D525557VRI,859,2020-09-08 05:07:36
82819,H361353KIJ,345,2020-01-14 21:16:30
82820,V885208DBP,70,2020-10-11 08:22:30
82821,N830149PNK,817,2020-07-20 16:19:20
82822,P632936NPU,798,2020-05-02 16:13:08
82823,Z607037JCU,145,2020-11-04 01:57:48
82824,J236626XUG,232,2020-03-03 22:12:37
82825,E604155HIZ,327,2020-11-14 12:04:10
82826,U865404UDI,801,2020-02-13 13:37:40
82827,J414564BZS,907,2020-04-03 22:24:53
82828,Y375435GDS,147,2020-05-24 01:37:29
82829,G423230BTC,797,2020-11-06 16:25:57
82830,G650015GUE,375,2020-10-25 12:36:30
82831,G535765FWN,297,2020-12-29 11:25:45
82832,Y310327LLZ,665,2020-09-03 08:33:31
82833,S128830KQQ,330,2020-12-29 16:35:23
82834,W484636WRO,486,2020-09-20 22:03:39
82835,G186601ZFY,806,2020-04-15 11:01:53
82836,H797613TMR,838,2020-06-28 10:20:15
82837,I310958BMH,267,2020-01-05 06:37:09
82838,H617017YMX,977,2020-08-31 00:47:11
82839,F421466SZY,825,2020-10-26 07:55:55
82840,K342892IVD,256,2020-04-16 06:16:14
82841,F493491VRN,695,2020-05-13 19:57:39
82842,U171461OAK,900,2020-08-28 01:50:00
82843,X691091EZA,881,2020-09-17 12:52:51
82844,T651055VQA,128,2020-03-15 05:18:10
82845,R729450PXR,502,2020-12-18 03:18:03
82846,W957811PJV,952,2020-05-15 18:22:19
82847,Z195605ZYP,434,2020-11-23 15:40:06
82848,W408399LOP,432,2020-10-06 20:09:57
82849,T301636EVO,866,2020-10-22 04:57:33
82850,K471756LUH,795,2020-09-04 09:00:15
82851,Q334377QAY,622,2020-03-10 19:49:13
82852,Y558703TII,75,2020-02-28 08:55:08
82853,R382977YUU,55,2020-09-08 19:49:23
82854,S587694HZY,783,2020-03-07 13:31:42
82855,W602400TFL,203,2020-06-06 02:05:36
82856,H870553HIU,489,2020-08-31 22:45:21
82857,D762720CVA,631,2020-09-04 21:00:26
82858,R733841ABY,694,2020-07-25 09:53:56
82859,W844719WVM,452,2020-07-02 20:02:44
82860,T927078NJC,445,2020-09-21 16:00:31
82861,R830626GQP,964,2020-07-08 04:18:09
82862,V570038KTL,981,2020-05-24 05:22:41
82863,Y388184HKI,225,2020-12-03 02:42:08
82864,G569397PBR,546,2020-06-19 22:15:51
82865,I523074JEZ,337,2020-05-11 05:31:36
82866,U291752AAI,904,2020-07-13 07:23:25
82867,G986986OAE,937,2020-06-11 23:51:53
82868,C286641KHX,717,2020-09-07 10:41:05
82869,F868048CRM,599,2020-08-10 20:33:13
82870,M763659YJJ,818,2020-08-12 06:03:30
82871,V959532BTW,92,2020-03-21 19:37:12
82872,N255248SUK,847,2020-10-16 17:08:14
82873,W691630APF,461,2020-07-20 07:04:47
82874,D402032HKQ,283,2020-07-17 14:29:27
82875,M929695DKX,655,2020-12-26 14:01:42
82876,C648540CJP,585,2020-01-20 19:36:53
82877,F725571UYP,924,2020-08-12 17:57:04
82878,C655617DNF,493,2020-12-13 13:28:03
82879,X327747PFZ,915,2020-12-19 11:10:24
82880,E421001MQR,984,2020-05-02 19:56:47
82881,Y375744CCW,285,2020-09-06 22:49:46
82882,O239873TNF,616,2020-03-20 01:59:09
82883,C187587ZSF,459,2020-06-06 23:24:29
82884,S752423NVD,805,2020-09-16 21:07:47
82885,I446538YHN,435,2020-07-28 03:17:18
82886,A433507QZN,489,2020-05-09 06:11:47
82887,S431014CMN,207,2020-03-28 20:14:53
82888,D334334BQY,148,2020-07-15 01:48:55
82889,R668843GQT,512,2020-03-31 15:34:43
82890,Y541906PMP,236,2020-08-23 22:29:44
82891,C731091VQY,718,2020-12-31 23:49:41
82892,M980607JRR,785,2020-11-04 23:52:55
82893,L130684JGO,787,2020-12-16 23:16:58
82894,C366462XNL,515,2020-02-04 04:34:14
82895,S819785GET,449,2020-12-08 05:52:13
82896,I498022MCU,892,2020-05-24 16:33:16
82897,N767005MEF,585,2020-04-28 13:48:00
82898,F570119MWI,893,2020-09-17 03:34:43
82899,U557680UKA,174,2020-04-15 07:55:39
82900,R759421UBV,684,2020-10-14 14:53:26
82901,R183251XED,339,2020-08-30 16:26:42
82902,D794950MRJ,304,2020-03-11 09:47:16
82903,H985047VZH,179,2020-09-06 14:37:15
82904,J598581EZG,268,2020-08-23 10:55:23
82905,T955201CNB,436,2020-03-03 19:59:35
82906,B291734GIF,249,2020-03-23 10:35:42
82907,P543518KQY,211,2020-09-18 04:55:31
82908,H321680BBN,317,2020-08-20 19:29:31
82909,V369125NNQ,190,2020-08-31 02:40:04
82910,T324361IGG,829,2020-08-22 13:22:51
82911,L315351DND,497,2020-02-14 07:30:54
82912,S652089CST,595,2020-12-26 21:30:48
82913,U544126ZCC,459,2020-06-30 12:59:04
82914,K364343RBS,297,2020-03-14 09:07:45
82915,K730989CWQ,234,2020-05-17 19:09:07
82916,H938654YFV,641,2020-03-03 14:42:15
82917,R606635MVV,811,2020-07-10 09:19:48
82918,O109347LUY,158,2020-07-23 09:56:51
82919,X735602NGN,847,2020-02-20 19:58:00
82920,L428600PQB,303,2020-10-25 16:50:38
82921,C759821KBF,65,2020-11-03 04:04:12
82922,C295028JRR,446,2020-11-04 11:30:34
82923,R721740WWS,136,2020-03-25 08:51:42
82924,P642701OTW,85,2020-08-05 21:28:49
82925,O151495ZAB,951,2020-08-14 17:00:35
82926,H831186DNT,102,2020-03-31 14:01:02
82927,G913080HIZ,976,2020-10-08 13:31:24
82928,M149123TRH,92,2020-08-06 00:00:22
82929,U260200TKD,887,2020-05-22 10:40:35
82930,H536945JAW,902,2020-09-11 04:08:37
82931,L673006TJI,512,2020-01-18 06:58:17
82932,B308380WMB,820,2020-01-27 06:31:43
82933,B277197JJK,154,2020-06-09 07:38:35
82934,G382168RUB,426,2020-06-07 06:18:02
82935,H756172DGH,230,2020-11-30 01:19:45
82936,N489187HTE,791,2020-05-28 04:32:20
82937,Z267108AEY,888,2020-12-05 20:07:04
82938,L364869HCM,465,2020-05-17 18:18:24
82939,C956599EVB,605,2020-04-13 17:03:39
82940,J317481ZEG,425,2020-04-30 10:45:51
82941,G580566RQE,438,2020-01-03 00:09:55
82942,G160961PWT,803,2020-05-20 05:05:47
82943,R410200FPT,937,2020-08-30 05:43:41
82944,D184267AFH,383,2020-04-27 16:48:56
82945,S638848SMD,406,2020-04-23 13:48:39
82946,N315269JBS,951,2020-09-13 16:43:47
82947,U993349YGM,638,2020-03-23 03:58:13
82948,S158914CUR,263,2020-06-03 07:29:51
82949,W315136QLU,908,2020-03-20 21:59:46
82950,H961937FUG,805,2020-06-01 16:38:44
82951,F767139ZAC,956,2020-07-08 07:13:06
82952,M568368RMT,733,2020-12-27 07:31:10
82953,O480412MDM,1000,2020-09-10 09:49:27
82954,Y473277GZB,673,2020-08-06 02:40:10
82955,Z605250PYE,377,2020-08-06 16:39:13
82956,J561012KUO,16,2020-06-15 08:45:44
82957,V722186DBC,487,2020-04-24 07:25:25
82958,Z267511AOS,352,2020-07-08 13:47:55
82959,Z252202NLV,977,2020-04-12 18:29:07
82960,W618177SOZ,428,2020-05-10 13:53:54
82961,G259368PUV,777,2020-03-22 02:12:22
82962,M408243MLY,371,2020-05-31 19:57:53
82963,R806073QQS,787,2020-06-09 05:56:33
82964,H887907IDC,909,2020-03-19 21:28:27
82965,D665563YEF,163,2020-03-27 19:59:17
82966,Q132693JYW,330,2020-08-07 09:00:22
82967,F769992HIX,928,2020-02-22 09:40:24
82968,U967093ZHY,579,2020-05-13 09:17:28
82969,E636821NHV,929,2020-03-13 21:40:16
82970,C551833EZS,801,2020-08-25 02:41:31
82971,P137714GLL,309,2020-09-28 15:30:48
82972,I854463XBK,935,2020-01-29 04:54:09
82973,F897830JCN,754,2020-01-17 21:01:27
82974,N935126ZYO,765,2020-08-11 15:06:55
82975,F288402XUI,264,2020-08-01 01:47:14
82976,P863827VAJ,200,2020-07-18 09:57:43
82977,D597654XBH,745,2020-09-28 00:17:34
82978,N442231GTE,889,2020-09-16 18:16:41
82979,B362819XJN,963,2020-08-04 15:29:03
82980,O767958JKF,69,2020-02-11 15:13:47
82981,L193009USI,335,2020-04-26 04:10:55
82982,U688275YMK,850,2020-04-06 19:05:37
82983,I658533NDD,882,2020-10-07 08:47:07
82984,S974476RHK,241,2020-04-18 10:47:43
82985,X325213NEE,338,2020-04-03 06:54:20
82986,I277193FGZ,445,2020-11-14 20:46:19
82987,M635601HXT,989,2020-04-03 08:40:48
82988,O650188QFB,636,2020-01-24 20:19:06
82989,V635355DSL,92,2020-05-08 07:34:10
82990,Y296405ORT,370,2020-05-15 18:06:09
82991,I707862NYG,230,2020-06-10 21:32:52
82992,W794895XXE,138,2020-04-08 22:38:30
82993,A255782KNY,957,2020-03-02 07:59:04
82994,W485118BAY,225,2020-02-16 23:41:19
82995,S820915LZL,107,2020-12-30 19:28:18
82996,Z668577FOA,673,2020-03-25 06:41:27
82997,I190606BEQ,720,2020-09-23 09:40:27
82998,I211541JYU,293,2020-06-18 07:30:09
82999,Z799841XKE,361,2020-01-31 09:05:23
83000,O275437GAJ,342,2020-05-24 21:54:11
83001,L682323MVA,366,2020-02-26 23:23:19
83002,N571976TOK,217,2020-02-07 15:20:14
83003,F523914CKZ,383,2020-12-08 06:14:02
83004,P824252GRH,570,2020-07-17 23:30:31
83005,I812846XUG,259,2020-01-29 07:07:09
83006,M177224CQY,984,2020-03-16 04:51:40
83007,T279209RBC,54,2020-07-09 16:57:47
83008,U196796NFP,925,2020-06-13 01:07:03
83009,I245347XMV,672,2020-04-09 20:32:52
83010,X283699CWS,210,2020-01-10 07:21:56
83011,C240709NOX,323,2020-09-27 00:35:17
83012,I920344ULC,819,2020-03-15 11:47:24
83013,Q509542MVD,235,2020-11-29 01:49:14
83014,D937209SKZ,550,2020-05-29 01:05:39
83015,T480213BLD,217,2020-06-27 22:28:18
83016,B771092LLV,483,2020-10-07 05:32:32
83017,J719520TYP,114,2020-08-23 09:36:20
83018,C259323CPA,890,2020-01-18 10:10:08
83019,N713697KOP,994,2020-03-02 13:08:53
83020,J683462ZPM,824,2020-10-20 17:15:18
83021,C868845KSA,398,2020-06-17 12:02:01
83022,X131423YBP,182,2020-08-15 10:01:29
83023,D972012MIM,475,2020-10-31 10:30:47
83024,I293913LHB,491,2020-08-03 21:03:28
83025,X573178NBO,492,2020-02-29 15:01:59
83026,S960767NSK,16,2020-04-07 18:11:06
83027,J887362YQP,291,2020-06-25 11:46:33
83028,M244089TGO,57,2020-09-29 01:15:07
83029,K774168RZC,461,2020-01-14 02:58:44
83030,K401991RGJ,149,2020-08-05 17:09:14
83031,D474834OOY,603,2020-11-20 22:10:44
83032,C943255VAX,657,2020-03-31 19:03:59
83033,V476084CCG,842,2020-02-10 06:01:15
83034,T965459VEA,948,2020-01-12 17:11:28
83035,L477472QLW,236,2020-12-13 02:07:26
83036,C482493MUS,255,2020-07-26 15:09:10
83037,K182917SHD,463,2020-04-07 08:26:10
83038,P269777JGM,847,2020-02-11 09:08:36
83039,Y111718TMI,800,2020-10-28 15:46:10
83040,T672808PPR,956,2020-04-30 02:55:46
83041,K459636YSI,929,2020-09-21 18:55:08
83042,X899587LII,892,2020-12-05 17:54:45
83043,A938209CYP,890,2020-07-16 03:32:20
83044,V113788XFD,302,2020-10-20 20:36:52
83045,A588921TXN,902,2020-05-12 10:38:49
83046,U115874YNS,4,2020-01-04 14:41:08
83047,C567943EAP,747,2020-01-24 14:33:20
83048,F471160YDO,710,2020-02-21 03:11:19
83049,V568732TFP,249,2020-01-28 23:44:57
83050,Z451927SHT,303,2020-09-10 00:07:19
83051,O972562QFT,364,2020-12-26 09:20:08
83052,Y775940UKK,544,2020-10-26 22:07:35
83053,O158285ZOA,964,2020-01-22 00:55:20
83054,F232868NAP,99,2020-08-26 19:12:10
83055,V249195DNV,982,2020-06-27 06:19:55
83056,H927996DHE,224,2020-09-18 02:36:59
83057,X997389YSL,566,2020-08-14 10:51:29
83058,O329755INM,319,2020-06-03 03:26:17
83059,V533662NCE,419,2020-03-28 21:59:29
83060,T366409FLC,569,2020-12-14 05:25:05
83061,R181496ZLZ,475,2020-01-27 16:30:36
83062,C794031EWG,773,2020-11-18 17:29:56
83063,A869072AEO,116,2020-03-22 10:42:19
83064,F348887SNR,637,2020-01-09 16:35:15
83065,I384839ZRK,658,2020-09-11 17:27:57
83066,H335189PCZ,649,2020-04-26 16:59:07
83067,I807682ERI,815,2020-09-13 02:25:29
83068,N742333CDU,352,2020-05-24 10:33:20
83069,C919375JPH,194,2020-12-05 18:41:11
83070,V491734JIT,233,2020-06-19 01:03:45
83071,M872124MYV,724,2020-06-28 07:24:24
83072,J276288AFD,437,2020-05-10 10:44:07
83073,B748677RQX,20,2020-04-16 05:44:01
83074,P337032GRX,900,2020-04-07 08:28:11
83075,W487804HLP,532,2020-12-21 15:50:53
83076,A940705IKJ,358,2020-09-07 03:59:04
83077,L949256ZGI,165,2020-06-24 10:32:44
83078,J969461IQN,148,2020-07-05 15:33:43
83079,X627891IYF,885,2020-07-28 11:22:07
83080,O274607YWN,342,2020-05-24 11:23:05
83081,P148368WQO,262,2020-08-03 17:55:44
83082,Y295875DLO,716,2020-02-21 14:35:59
83083,S347867YNB,892,2020-07-19 13:33:53
83084,K453412QSG,727,2020-09-07 16:51:09
83085,N311081ZNT,720,2020-09-30 10:37:24
83086,N924744MZA,678,2020-01-03 19:30:31
83087,S825555MCX,403,2020-09-04 20:27:15
83088,W255743ODB,6,2020-10-31 12:36:59
83089,Q151661IOE,769,2020-07-15 21:31:49
83090,W823688YQW,442,2020-04-18 08:24:38
83091,T864652CIQ,647,2020-09-25 12:19:15
83092,G941362EVQ,906,2020-07-11 13:19:16
83093,T569738UEP,994,2020-05-22 20:56:43
83094,N111675NMR,854,2020-07-11 21:57:15
83095,V877269QLO,789,2020-12-16 00:22:45
83096,K755718OXT,315,2020-09-12 13:12:18
83097,M817467DLI,827,2020-12-24 16:50:25
83098,M271741QYA,252,2020-10-21 00:59:47
83099,U647750JKN,525,2020-04-16 07:36:34
83100,W350461STC,717,2020-06-15 07:34:36
83101,D844975XON,518,2020-02-26 13:35:36
83102,T696708AJD,419,2020-07-01 13:38:10
83103,W822367IQW,564,2020-07-06 20:52:28
83104,K125220QJR,557,2020-05-27 21:09:55
83105,G175435IIG,133,2020-10-30 17:56:59
83106,L379243CKN,982,2020-10-16 17:46:45
83107,S651142ZOL,4,2020-04-01 10:29:08
83108,K462825ZMG,153,2020-05-26 23:25:42
83109,O970726KZY,502,2020-05-20 10:48:18
83110,Z951610HLZ,738,2020-06-01 08:48:09
83111,P499512EMP,432,2020-07-09 04:18:20
83112,R110972HDH,236,2020-07-16 07:58:40
83113,I871434MHQ,334,2020-08-15 08:46:01
83114,T695639YXA,899,2020-05-09 03:33:05
83115,Z432738CXW,34,2020-01-14 17:55:05
83116,M605166VAE,102,2020-02-12 12:50:34
83117,U538719MIJ,480,2020-10-13 15:22:47
83118,S515360JWP,756,2020-05-12 19:48:39
83119,D408596XPA,878,2020-05-05 02:00:13
83120,L678517SCP,936,2020-05-27 13:22:54
83121,M363884ZCZ,309,2020-04-25 11:07:11
83122,E889120PAW,189,2020-08-03 02:06:31
83123,T646527TTU,209,2020-01-08 21:17:34
83124,E206804YIQ,586,2020-01-11 13:24:49
83125,X955595VWD,557,2020-04-14 17:20:25
83126,O410320XPN,992,2020-05-23 00:07:18
83127,P154289BNP,695,2020-06-15 15:27:44
83128,J595325FXV,42,2020-10-26 19:35:38
83129,E204919HSF,49,2020-02-29 12:37:34
83130,B229414SUP,725,2020-06-02 01:09:20
83131,S175521ESP,996,2020-02-12 11:49:02
83132,B123168YZA,758,2020-06-08 02:26:32
83133,W434258OJV,460,2020-05-29 01:07:37
83134,Y298675NUC,538,2020-05-31 13:05:21
83135,Q111899CEQ,245,2020-10-27 21:41:44
83136,M603833KOO,771,2020-11-21 21:25:54
83137,G512372ZAK,671,2020-04-30 22:05:02
83138,T771015IUA,549,2020-10-04 16:48:41
83139,V564641CTJ,431,2020-02-25 11:37:09
83140,R946903QPF,919,2020-10-21 15:48:47
83141,W386062HQE,243,2020-02-26 13:56:08
83142,C994350PPG,170,2020-12-26 04:19:35
83143,L869260IEK,29,2020-10-16 00:55:05
83144,P463365HIO,169,2020-06-05 20:03:30
83145,O921701NQN,374,2020-05-08 13:50:35
83146,N953791PRH,918,2020-12-30 16:52:09
83147,E852789MWA,216,2020-09-22 03:07:26
83148,K323427DWQ,849,2020-04-11 02:16:33
83149,Y507425BNW,314,2020-07-16 18:16:09
83150,V414483SMK,777,2020-10-30 12:58:34
83151,N295961RHV,626,2020-05-15 05:23:04
83152,M760852LDQ,153,2020-05-14 14:06:41
83153,S824732YPZ,35,2020-09-12 07:50:49
83154,Z425956MIZ,508,2020-10-06 00:27:40
83155,F705008WTX,860,2020-10-11 12:48:17
83156,G922520XTF,486,2020-12-14 01:53:58
83157,J587199JLU,311,2020-08-14 10:22:07
83158,F687536CPA,586,2020-04-14 15:00:13
83159,B289453ZIX,327,2020-02-08 18:50:19
83160,S314937SQY,340,2020-02-04 12:20:14
83161,N795714TKF,189,2020-10-04 23:41:11
83162,B132392RZD,826,2020-01-29 20:54:35
83163,I631947ZTZ,261,2020-08-21 05:58:08
83164,C833407IJG,662,2020-04-21 00:17:32
83165,M623301LDN,541,2020-07-18 20:49:56
83166,L341216WGY,995,2020-12-20 11:04:01
83167,X352522QYE,417,2020-12-27 09:53:54
83168,L562686DGH,447,2020-06-29 17:26:27
83169,Z312875OEG,419,2020-04-14 00:05:51
83170,F627423EZW,997,2020-02-25 09:48:52
83171,S280412QDM,171,2020-03-27 05:11:50
83172,N878319LYL,266,2021-01-01 03:47:42
83173,F267502EPG,160,2020-06-18 13:18:12
83174,R345849TRX,89,2020-12-07 15:12:36
83175,P177580LCW,977,2020-03-15 14:31:51
83176,X888332IRM,256,2020-06-27 12:51:13
83177,P504277MVP,800,2020-06-03 19:26:51
83178,N394692NUW,101,2020-03-01 21:45:50
83179,Q782342CLP,402,2020-05-05 23:09:50
83180,G535432DCA,434,2020-07-01 05:08:14
83181,S781062LYV,771,2020-05-11 02:50:06
83182,C815131YGP,97,2020-09-02 11:48:24
83183,N454317BKK,157,2020-04-02 02:39:56
83184,F877799RYR,743,2020-06-26 13:15:26
83185,C350323MMJ,124,2020-06-09 02:36:42
83186,M231858VQJ,565,2020-01-31 23:41:25
83187,G164195KVK,586,2020-01-18 07:08:32
83188,J632171LYH,720,2020-07-01 15:55:13
83189,C940295RZB,272,2020-04-04 08:27:15
83190,X213577BIJ,397,2020-09-13 05:38:52
83191,G570912MDZ,28,2020-03-26 10:17:37
83192,H863341JZT,157,2020-08-21 05:12:05
83193,G462702DPR,634,2020-01-19 03:15:39
83194,V902030TDZ,619,2020-08-14 17:33:17
83195,M867412LQO,688,2020-06-15 20:29:40
83196,H614791WAR,688,2020-12-14 12:58:31
83197,S258175VAW,616,2020-07-28 00:28:07
83198,N629730ABL,33,2020-07-29 06:17:52
83199,Y698598ITF,808,2020-01-15 17:03:33
83200,J678941LUU,825,2020-09-18 11:57:55
83201,V825850OAJ,483,2020-09-12 10:39:07
83202,I352024EEM,246,2020-11-10 03:34:49
83203,I720673FOU,472,2020-12-23 03:00:26
83204,M785975KKJ,583,2020-04-27 19:13:40
83205,B916690KVZ,49,2020-12-05 06:12:07
83206,P398142ODH,759,2020-06-18 22:40:32
83207,O519029RUT,708,2020-01-17 11:07:48
83208,K608938XDP,379,2020-01-30 16:05:25
83209,K991076AQL,829,2020-01-07 22:32:03
83210,X626575JFP,565,2020-09-08 11:31:23
83211,K325129NHM,471,2020-02-20 00:38:32
83212,Q645748ROJ,53,2020-10-26 09:47:38
83213,H456381VLT,43,2020-10-05 09:21:36
83214,H313283SZS,913,2020-01-17 19:52:45
83215,G274693FIU,766,2020-11-23 00:36:01
83216,X869781JLL,369,2020-03-20 22:54:34
83217,O172018SRV,349,2020-01-05 01:17:33
83218,B200436IRS,59,2020-09-15 05:33:32
83219,A840287OPP,619,2020-05-11 13:26:09
83220,B992088ZRX,992,2020-01-02 14:42:27
83221,X886826UCZ,489,2020-06-07 05:56:17
83222,G807522WLM,309,2020-09-30 13:10:57
83223,D436037JCB,995,2020-04-21 22:39:29
83224,F949547QUM,803,2020-09-24 23:23:20
83225,C881390UBO,587,2020-03-21 07:10:01
83226,W498011KWY,853,2020-12-08 20:10:08
83227,D141630IBW,956,2020-01-25 11:57:16
83228,V305327DXN,304,2020-07-05 10:33:50
83229,L301812TIP,318,2020-02-27 18:30:29
83230,S391954VTA,638,2020-10-30 00:00:37
83231,O110295OLI,734,2020-06-04 21:21:19
83232,R438750LRK,317,2020-10-07 05:24:04
83233,B114622MCA,55,2020-02-05 15:50:24
83234,F751710ZND,200,2020-06-13 05:06:39
83235,V229376IER,349,2020-07-10 04:32:57
83236,C808934OJE,884,2020-04-18 21:35:27
83237,G948427WQZ,299,2020-05-03 08:53:24
83238,F677294ZFM,324,2020-05-03 20:07:49
83239,H789806PJZ,155,2020-10-01 08:28:20
83240,I563625KVT,111,2020-02-22 18:31:38
83241,H360243GOP,719,2020-07-23 01:55:15
83242,E322801PXY,693,2020-07-15 23:00:27
83243,Q207402LQD,295,2020-12-29 14:57:05
83244,C326185LNX,175,2020-03-29 00:21:12
83245,B760205YSC,7,2020-01-16 01:20:01
83246,Y656095AKE,939,2020-04-09 07:24:10
83247,Y405065HJY,609,2020-11-06 14:00:08
83248,K309487XRH,781,2020-08-14 16:19:48
83249,H208904SFT,600,2020-01-07 19:17:12
83250,Z191830PWL,388,2020-09-19 05:13:47
83251,M407255IUY,361,2020-11-27 05:32:20
83252,Y845581NBM,128,2020-04-13 16:53:21
83253,N343276LDR,320,2020-04-07 09:13:46
83254,D889715TEX,484,2020-01-13 04:59:50
83255,L802713DYY,30,2020-08-07 20:59:56
83256,C775595OWF,350,2020-04-15 09:21:48
83257,G260930AAK,187,2020-03-13 17:53:01
83258,F692644ULT,697,2020-08-19 22:45:50
83259,I630727IGK,146,2020-05-23 12:03:35
83260,R385891WMK,838,2020-05-14 09:30:26
83261,E465319BNG,40,2020-08-08 07:18:05
83262,L364037HHY,761,2020-02-12 21:20:31
83263,H396451OXX,148,2020-09-22 01:22:18
83264,G632248VNU,626,2020-06-10 03:57:45
83265,V810404YNY,533,2020-09-15 04:07:04
83266,T984267ZFQ,652,2020-01-14 01:21:43
83267,A385883DKH,786,2020-01-16 06:51:24
83268,O125562TQU,133,2020-01-20 20:40:55
83269,Y113035MFR,818,2020-10-31 21:31:18
83270,T107738FNB,957,2020-11-27 20:34:05
83271,Y667216EMZ,655,2020-04-08 07:03:57
83272,B142324DXW,425,2020-12-12 21:10:11
83273,E737152XOE,3,2020-08-02 02:03:31
83274,P488182IMI,397,2020-10-15 03:12:52
83275,N968496WVH,505,2020-12-02 21:18:27
83276,S241967LBI,450,2020-09-18 01:46:21
83277,R265269YAQ,515,2020-02-28 16:16:37
